2026/01/30 06:39:48 Authorizing with Application Default Credentials
2026/01/30 14:01:51 [buoyant-purpose-475203-t9:australia-southeast1:bapteamproject] connection aborted - error reading from client: read tcp 127.0.0.1:5434->127.0.0.1:49153: wsarecv: An existing connection was forcibly closed by the remote host.
2026/01/30 14:01:51 [buoyant-purpose-475203-t9:australia-southeast1:bapteamproject] connection aborted - error reading from client: read tcp 127.0.0.1:5434->127.0.0.1:65530: wsarecv: An existing connection was forcibly closed by the remote host.
2026/01/30 14:01:51 [buoyant-purpose-475203-t9:australia-southeast1:bapteamproject] connection aborted - error reading from client: read tcp 127.0.0.1:5434->127.0.0.1:49161: wsarecv: An existing connection was forcibly closed by the remote host.
2026/01/30 14:01:51 [buoyant-purpose-475203-t9:australia-southeast1:bapteamproject] connection aborted - error reading from client: read tcp 127.0.0.1:5434->127.0.0.1:65532: wsarecv: An existing connection was forcibly closed by the remote host.
2026/01/30 14:01:51 [buoyant-purpose-475203-t9:australia-southeast1:bapteamproject] connection aborted - error reading from client: read tcp 127.0.0.1:5434->127.0.0.1:65534: wsarecv: An existing connection was forcibly closed by the remote host.
2026/01/30 14:01:51 [buoyant-purpose-475203-t9:australia-southeast1:bapteamproject] connection aborted - error reading from client: read tcp 127.0.0.1:5434->127.0.0.1:55969: wsarecv: An existing connection was forcibly closed by the remote host.
2026/01/30 14:01:51 [buoyant-purpose-475203-t9:australia-southeast1:bapteamproject] connection aborted - error reading from client: read tcp 127.0.0.1:5434->127.0.0.1:49155: wsarecv: An existing connection was forcibly closed by the remote host.
2026/01/30 14:01:51 [buoyant-purpose-475203-t9:australia-southeast1:bapteamproject] connection aborted - error reading from client: read tcp 127.0.0.1:5434->127.0.0.1:49160: wsarecv: An existing connection was forcibly closed by the remote host.
2026/01/30 14:01:56 Sending SIGTERM signal for proxy to shutdown.
2026/01/30 14:01:56 SIGTERM signal received. Shutting down...
2026/01/30 14:01:56 proxy server error: accept tcp [::]:5434: use of closed network connection
